user_id,user_journey
462514,Sign up-Log in-Pricing-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-Courses-Resources center-Course certificate-Courses-Resources center-Pricing-Courses-Homepage-Career tracks-Courses-Homepage-Career tracks-Career tracks-Log in-Other-Log in-Checkout-Other-Log in-Checkout
462541,Homepage-Career tracks-Course certificate-Courses-Course certificate-Resources center-Homepage-Sign up-Log in-Homepage-Log in-Checkout
462585,Homepage-Log in-Coupon-Coupon
462624,Other-Coupon-Courses-Log in-Checkout-Checkout
462643,Log in-Homepage-Course certificate-Courses-Courses-Homepage-Pricing-Checkout-Coupon-Coupon-Courses-Log in-Coupon
462667,Upcoming courses-Pricing-Courses-Homepage-Career tracks-Success stories-Homepage-Sign up-Homepage-Log in-Other-Log in-Log in-Log in-Homepage-Pricing-Success stories-Log in-Homepage-Pricing-Log in-Coupon
462670,Homepage-Sign up-Homepage-Pricing-Sign up-Homepage-Career track certificate-Pricing-Checkout-Homepage-Checkout-Homepage-Career track certificate-Sign up-Log in-Sign up-Career track certificate-Sign up-Log in-Log in-Homepage-Log in-Homepage-Sign up-Log in-Checkout
462672,Courses-Sign up-Checkout-Coupon
462697,Homepage-Career track certificate-Resources center-Resources center-Career track certificate-Sign up-Log in-Resources center-Career track certificate-Sign up-Log in-Homepage-Log in-Checkout
462703,Homepage-Sign up-Coupon
462720,Sign up-Courses-Sign up-Sign up-Homepage-Pricing-Course certificate-Courses-Upcoming courses-Courses-Career tracks-Courses-Homepage-Homepage-Resources center-Resources center-Homepage-Sign up-Log in-Checkout
462746,Coupon
462826,Homepage-Sign up-Checkout-Checkout-Checkout
462852,Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Homepage-Pricing-Courses-Career track certificate-Sign up-Checkout
462855,Coupon
462884,Homepage-Log in-Homepage-Log in-Homepage-Sign up-Pricing-Sign up-Homepage-Log in-Homepage-Log in-Checkout-Checkout-Homepage-Log in-Log in-Other-Log in-Checkout
462890,Homepage-Pricing-Checkout-Courses-Sign up-Checkout-Checkout-Career tracks-Sign up-Log in-Log in-Log in-Log in-Checkout-Checkout-Checkout-Coupon-Coupon-Checkout-Coupon-Coupon-Coupon
462919,Homepage-Courses-Career tracks-Course certificate-Courses-Sign up-Courses-Sign up-Homepage-Log in-Log in
462930,Coupon-Homepage-Courses
462967,Other-Log in-Log in-Log in-Coupon
462971,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Sign up-Other-Resources center-Log in-Log in-Coupon-Coupon-Coupon
463014,Homepage-Career tracks-Homepage-Career tracks-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Career tracks-Career track certificate-Career tracks-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Sign up-Checkout
463084,Other-Log in-Homepage-Log in-Checkout-Checkout
463110,Homepage-Sign up-Checkout
463116,Other-Sign up-Log in-Log in-Log in-Checkout-Log in-Checkout
463172,Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Course certificate-Courses-Pricing-Courses-Resources center-Pricing-Career tracks-Upcoming courses-Career tracks-Career tracks-Sign up-Homepage-Pricing-Checkout-Homepage-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Course certificate-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Resources center-Course certificate-Career track certificate-Resources center-Upcoming courses-Homepage-Log in-Checkout-Checkout-Homepage-Log in
463183,Homepage-Sign up-Homepage-Log in-Checkout
463200,Other-Log in-Log in-Checkout-Homepage-Sign up-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout
463224,Homepage-Sign up-Homepage-Log in-Checkout-Checkout
463226,Coupon
463227,Homepage-Sign up-Checkout
463254,Coupon
463277,Homepage-Pricing-Career track certificate-Career track certificate-Career tracks-Pricing-Career tracks-Career track certificate-Upcoming courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Courses-Pricing-Career track certificate-Sign up-Log in-Homepage-Log in-Other-Log in-Log in-Other-Log in-Checkout-Checkout-Homepage-Log in-Checkout-Checkout
463289,Homepage-Log in-About us-Sign up-About us-Resources center-Other-Homepage-Log in-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Sign up-Career tracks-Courses-Homepage-Instructors-Homepage-Instructors-Homepage-Courses-Homepage-Log in-Log in-Coupon-About us-Pricing-Homepage-Other-Other-Homepage-Career tracks-Courses-Homepage-Sign up-Homepage-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Upcoming courses-Resources center-Career track certificate-Courses-Sign up-Checkout
463347,Coupon-Log in-Log in-Homepage-Log in-Log in-Checkout-Checkout
463385,Coupon-Homepage-Pricing
463411,Resources center-Career track certificate-Sign up-Homepage-Sign up-Other-Pricing-Career track certificate-Resources center-Course certificate-Career track certificate-Log in-Checkout-Log in-Log in-Log in-Homepage-Log in-Coupon
463421,Homepage-Pricing-Sign up-Homepage-Sign up-Career tracks-Sign up-Pricing-Checkout-Sign up-Pricing-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Checkout
463432,Homepage-Career track certificate-Career tracks-Sign up-Pricing-Career track certificate-Sign up-Career track certificate-Sign up-Career track certificate-Career tracks-Pricing-Checkout-Pricing-Homepage-Log in-Checkout-Checkout-Checkout-Homepage-Resources center-Log in-Other-Resources center-Checkout
463477,Homepage-Career tracks-Career track certificate-Courses-Sign up-Coupon
463513,Homepage-Pricing-Courses-Courses-Pricing-Checkout-Checkout-Checkout
463550,Homepage-Sign up-Homepage-Pricing-Homepage-Resources center-Courses-Course certificate-Career track certificate-Sign up-Career track certificate-Career tracks-Homepage-Resources center-Courses-Success stories-Sign up-Log in-Coupon-Coupon-Coupon
463570,Coupon-Homepage-Sign up
463693,Homepage-Sign up-Log in-Homepage-Log in-Checkout
463722,Homepage-Sign up-Homepage-Courses-Career tracks-Homepage-Sign up-Homepage-Career track certificate-Homepage-Sign up-Courses-Career tracks-Courses-Homepage-Sign up-Coupon-Homepage-Homepage-Sign up-Career track certificate-Sign up-Log in-Sign up-Homepage-Pricing-Homepage-Career track certificate-Sign up-Career track certificate-Career tracks-Courses-Career tracks-Courses-Homepage-Coupon-Homepage-Sign up-Homepage
463728,Other-Career track certificate-Career tracks-Career track certificate-Career tracks-Sign up-Log in-Homepage-Career track certificate-Pricing-Sign up-Checkout-Checkout-Checkout-Checkout
463745,Homepage-Courses-Career tracks-Career track certificate-Pricing-Courses-Career tracks-Sign up-Log in-Pricing-Log in-Homepage-Log in-Log in-Log in-Checkout
463779,Courses-Log in-Log in-Checkout-Checkout
463827,Pricing-Career tracks-Courses-Pricing-Sign up-Homepage-Log in-Homepage-Log in-Coupon-Log in-Checkout
463832,Other-Course certificate-Courses-Homepage-Sign up-Homepage-Career tracks-Sign up-Checkout-Checkout
463857,Homepage-Pricing-Log in-Sign up-Sign up-Homepage-Pricing-Sign up-Checkout
463897,Homepage-Sign up-Other-Log in-Checkout-Checkout-Checkout-Homepage-Log in-Homepage-Log in-Homepage-Career track certificate-Homepage-Log in-Homepage-Pricing-Checkout
463917,Other-Log in-Log in-Log in-Checkout-Checkout
463935,Homepage-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Career tracks-Sign up-Log in-Coupon
463972,Homepage-Career tracks-Sign up-Pricing-Checkout-Pricing-Checkout-Course certificate-Sign up-Log in-Homepage-Log in-Checkout
464079,Homepage-Sign up-Checkout
464103,Career track certificate-Sign up-Homepage-Career tracks-Homepage-Homepage-Other-Homepage-Sign up-Homepage-Log in-Log in-Checkout
464203,Other-Checkout
464290,Homepage-Courses-Courses-Sign up-Coupon-Coupon
464327,Homepage-Courses-Sign up-Homepage-Pricing-Checkout-Courses-Upcoming courses-Courses-Upcoming courses-Courses-Career tracks-Courses-Courses-Career tracks-Log in-Courses-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Checkout
464385,Homepage-Career track certificate-Sign up-Career track certificate-Pricing-Sign up-Checkout
464451,Homepage-Course certificate-Sign up-Course certificate-Pricing-Checkout-Pricing-Pricing-Career tracks-Sign up-Homepage-Sign up-Log in-Checkout
464483,Homepage-Career track certificate-Homepage-Course certificate-Pricing-Homepage-Course certificate-Resources center-Career tracks-Sign up-Career tracks-Career track certificate-Sign up-Career track certificate-Pricing-Resources center-Upcoming courses-Career track certificate-Success stories-Career track certificate-Sign up-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Sign up-Log in-Homepage-About us-Pricing-Checkout-Log in-Checkout
464502,Homepage-Courses-Career tracks-Sign up-Other-Coupon-Homepage-Career tracks-Coupon-Checkout-Checkout-Checkout-Homepage-Log in-Checkout
464521,Homepage-Career tracks-Pricing-Pricing-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Courses-Career tracks-Courses-Career tracks-Career tracks-Career tracks-Homepage-Courses-Log in-Checkout-Checkout-Checkout
464574,Courses-Sign up-Courses-Sign up-Coupon-Checkout-Log in-Log in-Sign up-Log in-Sign up-Log in-Log in-Checkout-Checkout
464591,Other-Sign up-Checkout
464638,Homepage-Sign up-Log in-Log in-Log in-Checkout-Checkout
464651,Courses-Sign up-Courses-Pricing-Homepage-Sign up-Sign up-Other-Career track certificate-Homepage-Career track certificate-Sign up-Homepage-Sign up-Homepage-Log in-Checkout
464652,Homepage-Career tracks-Homepage-Career tracks-Sign up-Log in-Coupon
464686,Homepage-Courses-Sign up-Homepage-Courses-Log in-Homepage-Sign up-Checkout-Homepage-Sign up-Checkout
464705,Homepage-Career tracks-Sign up-Homepage-Pricing-Sign up-Other-Other-Other
464722,Coupon
464724,Homepage-Courses-Sign up-Coupon
464748,Homepage-Log in-Homepage-Sign up-Log in
464912,Homepage-Courses-Sign up-Courses-Pricing-Courses-Pricing-Course certificate-Courses-Career tracks-Courses-Courses-Upcoming courses-Other-Career tracks-Courses-Courses-Sign up-Courses-Course certificate-Sign up-Checkout
464935,Coupon-Coupon
464947,Homepage-Courses-Log in-Log in-Sign up-Log in-Log in-Checkout
464977,Homepage-Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career track certificate-Sign up-Career track certificate-Career tracks-Career track certificate-Career tracks-Homepage-Career tracks-Sign up-Career tracks-Pricing-Career tracks-Career tracks-Pricing-Resources center-About us-Resources center-Other-Career tracks-Sign up-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Pricing-Resources center-Career tracks-Sign up-Career tracks-Coupon-Coupon-Coupon-Career tracks-Courses-Career tracks-Courses-Career tracks-Coupon-Homepage-Log in-Coupon
465040,Courses-Sign up-Log in-Homepage-Sign up-Coupon
465074,Homepage-Course certificate-Course certificate-Sign up-Checkout-Checkout-Checkout
465077,Coupon-Coupon
465094,Sign up-Log in-Coupon-Coupon-Checkout-Coupon
465102,Other-Log in-Other-Other-Log in-Other-Log in-Coupon
465104,Other-Log in-Log in-Log in-Log in-Log in-Checkout
465169,Coupon
465191,Career tracks-Pricing-Courses-Career tracks-Courses-Pricing-Career tracks-Courses-Courses-Homepage-Course certificate-Pricing-Courses-Pricing-Sign up-Pricing-Checkout
465234,Coupon-Coupon-Coupon-Coupon
465283,Other-Checkout-Log in-Checkout-Checkout-Log in-Log in-Checkout-Log in-Checkout-Checkout-Log in-Checkout-Checkout
465285,Career tracks-Courses-Career tracks-Sign up-Career tracks-Sign up-Homepage-Career tracks-Homepage-Log in-Checkout
465312,Pricing-Courses-Homepage-Sign up-Homepage-Log in-Checkout
465335,Homepage-Pricing-Courses-Career track certificate-Career tracks-Homepage-Sign up-Checkout
465337,Homepage-Sign up-Coupon-Homepage-Sign up-Checkout
465355,Coupon
465382,Homepage-Pricing-Courses-Log in-Homepage-Career tracks-Homepage-Career tracks-Courses-Sign up-Homepage-Career tracks-Sign up-Log in-Coupon
465421,Homepage-Courses-Career tracks-Homepage-Resources center-Homepage-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Instructors-Other-Resources center-Homepage-Career track certificate-Course certificate-Career track certificate-Coupon
465461,Other-Log in-Other-Log in-Log in-Log in-Log in-Coupon-Log in-Checkout
465499,Homepage-Pricing-Sign up-Homepage-Log in-Checkout
465517,Career tracks-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Checkout-Checkout
465520,Other-Log in-Coupon
465530,Other-Courses-Sign up-Checkout
465532,Homepage-Courses-Homepage-Courses-Homepage-Courses-Homepage-Courses-Homepage-Career tracks-Courses-Pricing-Homepage-Courses-Homepage-Courses-Pricing-Homepage-Pricing-Upcoming courses-Resources center-Homepage-Courses-Homepage-Courses-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Homepage-Pricing-Homepage-Courses-Courses-Homepage-Courses-Career tracks-Courses-Homepage-Courses-Courses-Homepage-Courses-Homepage-Pricing-Homepage-Courses-Homepage-Pricing-Other-Coupon-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Courses-Homepage-Courses-Pricing-Checkout-Homepage-Courses-Career tracks-Courses-Homepage-Sign up-Homepage-Sign up-Checkout
465554,Homepage-Pricing-Checkout-Pricing-Courses-Career tracks-Pricing-Homepage-Homepage-Log in-Log in-Checkout-Checkout-Checkout-Checkout
465581,Homepage-Career tracks-Courses-Pricing-Blog-Resources center-Other-Other-Resources center-Career tracks-Courses-Sign up-Homepage-Sign up-Checkout
465609,Homepage-Pricing-Homepage-Pricing-Courses-Career tracks-Homepage-Sign up-Homepage-Homepage-Courses-Homepage-Career track certificate-Pricing-Homepage-Career tracks-Courses-Courses-Homepage-Pricing-Checkout
465628,Other-Resources center-Other-Other-Homepage-Log in-Other-Log in-Checkout
465641,Coupon-Coupon-Log in-Coupon
465663,Homepage-Career track certificate-Sign up-Career track certificate-Career tracks-Homepage-Sign up-Homepage-Pricing-Sign up-Log in-Homepage-Career tracks-Log in-Homepage-Courses-Courses-Career track certificate-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Coupon
465719,Homepage-Career tracks-Homepage-Career tracks-Other-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Homepage-Sign up-Checkout
465730,Homepage-Sign up-Log in-Log in-Checkout-Checkout-Checkout
465740,Sign up-Homepage-Log in-Log in-Log in-Log in-Checkout
465748,Log in-Sign up-Log in-Checkout-Checkout
465756,Other-Courses-Courses-Sign up-Checkout-Coupon-Checkout-Checkout-Checkout
465781,Other-Career track certificate-Career tracks-Courses-Sign up-Other-Career track certificate-Career tracks-Resources center-Career tracks-Courses-Career tracks-Log in-Homepage-Pricing-Checkout-Pricing-Checkout-Homepage-Log in-Checkout
465804,Pricing-Sign up-Sign up-Pricing-Checkout-Checkout-Coupon
465807,Homepage-Log in-Sign up-Checkout
465840,Homepage-Career tracks-Courses-Sign up-Log in-Log in-Checkout-Log in-Homepage-Career tracks-Pricing-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Checkout-Checkout
465848,Career tracks-Sign up-Career tracks-Career tracks-Pricing-Career tracks-Sign up-Career tracks-Courses-Career tracks-Courses-Career tracks-Career tracks-Career track certificate-Pricing-Career tracks-Courses-Career tracks-Sign up-Log in-Pricing-Log in-Checkout
465867,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Resources center-Upcoming courses-Resources center-Other-Success stories-Success stories-Pricing-Sign up-Pricing-Sign up-Checkout
465874,Coupon
465998,Sign up-Log in-Homepage-Log in-Checkout-Checkout-Checkout-Checkout
466030,Courses-Course certificate-Courses-Homepage-Sign up-Sign up-Coupon-Checkout-Coupon
466043,Homepage-Sign up-Pricing-Resources center-Course certificate-Homepage-Upcoming courses-Homepage-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Sign up-Sign up-Homepage-Courses-Homepage-Resources center-Homepage-Career tracks-Courses-Homepage-Career tracks-Courses-Career tracks-Homepage-Pricing-Checkout-Homepage-Sign up-Checkout-Homepage-Other-Success stories-Career tracks-Resources center-Homepage-Blog-Other-Career track certificate-Resources center-Homepage-Pricing-Checkout-Pricing-Checkout-Pricing-Log in-Sign up-Homepage-Courses-Career tracks-Homepage-Log in-Log in-Homepage-Sign up-Career tracks-Log in-Checkout
466071,Homepage-Sign up-Log in-Log in-Checkout
466109,Other-Sign up-Log in-Coupon
466111,Homepage-Sign up-Checkout
466117,Homepage-Pricing-Checkout-Pricing-Pricing-Checkout-Pricing-Checkout-Homepage-Career tracks-Pricing-Checkout
466119,Homepage-Career tracks-Sign up-Career tracks-Courses-Career track certificate-Career tracks-Courses-Log in-Coupon-Other-Coupon
466154,Homepage-Sign up-Homepage-Resources center-Other-Log in-Checkout
466168,Coupon
466193,Coupon-Coupon
466212,Coupon-Coupon
466215,Homepage-Sign up-Checkout
466220,Homepage-Pricing-Checkout-Homepage-Log in-Sign up-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Coupon-Checkout-Checkout-Homepage-Log in-Checkout-Checkout-Checkout-Coupon
466225,Sign up-Resources center-Coupon
466226,Coupon-Homepage-Log in-Coupon-Homepage-Log in-Log in-Checkout-Checkout
466229,Pricing-Checkout
466232,Log in-Other-Other-Log in-Log in-Log in-Other-Sign up-Log in-Other-Log in-Log in-Log in-Other-Log in-Log in-Log in-Log in-Sign up-Other-Log in-Other-Log in-Other-Log in-Other-Other-Other-Other-Other-Log in-Homepage-Log in-Checkout-Log in
466233,Coupon
466237,Homepage-Pricing-Homepage-Pricing-Other-Pricing-Checkout-Checkout
466244,Coupon-Other-Success stories
466257,Homepage-Career track certificate-Sign up-Career track certificate-Pricing-Upcoming courses-Courses-Career tracks-Sign up-Career tracks-Courses-Sign up
466258,Other-Log in-Checkout
466266,Coupon-Checkout
466268,Coupon-Homepage-Course certificate-Courses-Coupon
466273,Pricing-Courses-Coupon
466277,Coupon-Pricing-Checkout-Coupon-Coupon
466282,Coupon
466309,Homepage-Course certificate-Coupon
466333,Homepage-Pricing-Checkout-Pricing-Career track certificate-Resources center-Other-Resources center-Other-Resources center-Career tracks-Pricing-Homepage-Pricing-Checkout-Pricing-Other-Upcoming courses-Homepage-Sign up-Homepage-Resources center-Homepage-Log in-Homepage-Pricing-Career tracks-Courses-Homepage-Pricing-Checkout-Checkout-Homepage-Log in-Checkout-Checkout
466348,Coupon
466373,Coupon-Coupon-Coupon
466381,Homepage-Career tracks-Pricing-Checkout-Pricing-Career track certificate-Other-Pricing-Coupon-Resources center-Other-Resources center-Other-Success stories-Homepage-Career track certificate-Success stories-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Coupon-Coupon-Coupon-Homepage-Log in-Coupon-Homepage-Log in-Other-Log in-Log in-Homepage-Log in-Coupon-Coupon-Coupon-Coupon
466385,Other-Log in-Checkout-Checkout
466388,Coupon
466391,Courses-Pricing-Sign up-Log in-Homepage-Log in-Checkout
466393,Coupon
466394,Homepage-Courses-Courses-Courses-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Homepage-Instructors-Pricing-Coupon-Homepage-Pricing-Homepage-Pricing-Coupon
466399,Homepage-Pricing-Sign up-Homepage-Log in-Checkout
466405,Homepage-Pricing-Career tracks-Sign up-Checkout
466416,Homepage-Sign up-Checkout
466418,Coupon
466427,Homepage-Pricing-Checkout-Pricing-Checkout-Homepage-Courses-Courses-Other-Homepage-Other-Pricing-Courses-Resources center-Homepage-Other-Pricing-Checkout-Coupon-Coupon
466431,Homepage-Career track certificate-Homepage-Courses-Coupon-Coupon
466444,Homepage-Sign up-Log in-Log in-Log in-Resources center-Other-Resources center-Homepage-Log in-Homepage-Log in-Homepage-Log in-Coupon
466453,Homepage-Courses-Career tracks-Coupon-Instructors
466454,Courses-Career track certificate-Sign up-Career track certificate-Career tracks-Log in-Homepage-Career track certificate-Career tracks-Pricing-Homepage-Career track certificate-Career track certificate-Homepage-Career track certificate-Homepage-Log in-Homepage-Log in-Checkout-Log in-Log in-Coupon
466456,Homepage-Courses-Career tracks-Upcoming courses-Courses-Sign up-Checkout-Checkout
466464,Homepage-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Pricing-Career track certificate-Homepage-Sign up-Coupon
466468,Homepage-Courses-Sign up-Courses-Homepage-Career track certificate-Sign up-Coupon
466492,Coupon-Pricing-Checkout-Homepage-Log in-Checkout
466496,Coupon
466499,Homepage-Career tracks-Sign up-Homepage-Career tracks-Homepage-Homepage-Career tracks-Coupon
466502,Coupon
466505,Homepage-Pricing-Homepage-Career tracks-Coupon
466507,Homepage-Courses-Career tracks-Upcoming courses-Courses-Career track certificate-Resources center-Pricing-Homepage-Coupon
466508,Coupon-Coupon-Coupon
466514,Coupon
466515,Other-Pricing-Courses-Upcoming courses-Resources center-Instructors-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout
466516,Log in-Log in-Log in-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Other-Log in-Other-About us-Other-Log in-Log in-Homepage-Log in-Log in-Log in-Coupon
466517,Coupon
466525,Coupon
466527,Homepage-Pricing-Career track certificate-Course certificate-Resources center-Career tracks-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon-Coupon
466529,Coupon
466537,Homepage-Courses-Homepage-Courses-Homepage-Pricing-Homepage-Sign up-Homepage-Pricing-Homepage-Career tracks-Sign up-Career tracks-Courses-Career tracks-Courses-Career tracks-Upcoming courses-Coupon-Coupon
466544,Coupon
466560,Sign up-Log in-Checkout
466577,Coupon-Homepage-Sign up-Checkout
466591,Homepage-Career track certificate-Courses-Pricing-Sign up-Homepage-Pricing-Homepage-Pricing-Homepage-Other-Pricing-Homepage-Courses-Other-Log in-Other-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Resources center-Sign up-Checkout-Other-About us-Other-Homepage-Career track certificate-Homepage-Resources center-Courses-Career tracks-Course certificate-Career tracks-Checkout
466593,Coupon
466596,Homepage-Career tracks-Pricing-Checkout
466600,Homepage-Courses-Coupon
466603,Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Resources center-Other-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Homepage-Log in-Homepage-Log in-Coupon
466606,Homepage-Pricing-Checkout-Checkout-Checkout
466614,Homepage-Career tracks-Homepage-Resources center-Coupon-Checkout-Checkout
466616,Homepage-Sign up-Homepage-Sign up-Checkout
466619,Homepage-Career track certificate-Coupon
466620,Homepage-Log in-Coupon
466622,Coupon
466643,Career tracks-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Career track certificate-Courses-Career tracks-Courses-Career tracks-Courses-Course certificate-Upcoming courses-Career tracks-Courses-Homepage-Sign up-Checkout-Log in-Checkout
466653,Coupon
466654,Homepage-Sign up-Other-Coupon-Coupon
466669,Courses-Sign up-Log in-Checkout-Log in-Log in-Checkout-Log in-Log in-Log in-Log in-Checkout-Log in-Homepage-Sign up-Log in-Log in-Checkout-Checkout
466671,Homepage-Sign up-Checkout
466682,Coupon
466688,Homepage-Courses-Career tracks-Sign up-Career tracks-Pricing-Checkout-Coupon
466707,Coupon
466717,Coupon
466719,Coupon
466733,Homepage-Pricing-Resources center-Other-Log in-Log in-Log in-Checkout-Checkout
466756,Coupon-Log in-Log in-Checkout-Log in-Checkout-Other-Coupon
466760,Coupon
466765,Pricing-Course certificate-Coupon-Homepage-Log in-Other-Coupon-Coupon
466795,Coupon
466809,Homepage-Pricing-Checkout-Pricing-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon
466821,Courses-Career tracks-Pricing-Career track certificate-Course certificate-Upcoming courses-Other-Career tracks-Coupon
466828,Homepage-Career track certificate-Career tracks-Courses-Pricing-Homepage-Courses-Resources center-Homepage-Pricing-Homepage-Courses-Homepage-Homepage-Courses-Homepage-Other-Success stories-Other-Homepage-Homepage-Courses-Instructors-Courses-Career track certificate-Other-Coupon-Homepage-Sign up-Career track certificate-Pricing-Career track certificate-Courses-Checkout-Coupon-Coupon-Coupon-Checkout-Checkout-Homepage-Pricing-Courses-Homepage-Career tracks-Career tracks-Other-Career tracks-Courses-Courses-Homepage-Homepage-Other-Other-Career tracks-Courses-Homepage-Log in-Checkout
466879,Other-Sign up-Coupon-Homepage-Course certificate-Career track certificate-Course certificate-Career tracks-Sign up-Pricing-Checkout-Checkout-Checkout
466883,Coupon-Checkout-Checkout
466887,Homepage-Blog-Other-Blog-Other-Coupon-Coupon
466889,Career tracks-Sign up-Checkout
466893,Other-Courses-Homepage-Courses-Coupon-Log in-Sign up-Other-Log in-Coupon-Checkout-Checkout-Checkout
466904,Coupon
466907,Coupon
466911,Homepage-Courses-Homepage-Career tracks-Homepage-Career track certificate-Courses-Coupon-Homepage-Career track certificate-Pricing-Resources center-Career tracks-Upcoming courses-Career tracks-Courses-Coupon-Career tracks-Log in
